,sl.no,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id,av,afrifer,afrihov,afriwat,lifefer,lifehov,lifewat,dwagfer,dwaghov,dwagwat,iwagfer,iwaghov,iwagwat,educfer,educhov,educwat,gendfer,gendhov,gendwat,agefer,agehove,agewat,Childfer,Childhov,Childwat,swimfer,swimhov,swimwat
4024,4024,1461,Ferry,0,56.956341,4.431152,0.3863821,0.4,0.4,0.4,0.4,0.6,1,36,0,31.3598614,1,4,1,39,0,0,9090405,1,1,0,0,36,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,39,0,0,0,0,0,0,0,0
4025,4025,1461,Helicopter,0,193.868103,18.408203,0.3863821,0.6,0.6,0.8,0.8,0.6,1,36,0,31.3598614,1,4,1,39,0,0,9090405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,4026,1461,Hovercraft,1,108.432671,3.881836,0.3863821,0.6,0.6,0.6,0.8,0.6,1,36,0,31.3598614,1,4,1,39,0,0,9090405,1,0,1,0,0,36,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,39,0,0,0,0,0,0,0
4027,4027,1461,WaterTaxi,0,112.091324,2.55127,0.3863821,0.6,0.8,0.6,0.8,0.6,1,36,0,31.3598614,1,4,1,39,0,0,9090405,1,0,0,1,0,0,36,0,0,0,0,0,31.3598614,0,0,1,0,0,1,0,0,39,0,0,0,0,0,0
4028,4028,1467,Ferry,0,17.660774,4.431152,1.2156152,0.8,0.2,0.4,0.4,0.8,1,51,7.7825227,7.7825227,0,6,1,34,1,1,9090501,1,1,0,0,51,0,0,7.7825227,0,0,7.7825227,0,0,0,0,0,1,0,0,34,0,0,1,0,0,1,0,0
4029,4029,1467,Helicopter,0,0,0,0,0,0,0,0,0,1,51,7.7825227,7.7825227,0,0,1,34,1,1,9090501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,4030,1467,Hovercraft,1,97.429909,3.881836,1.2156152,1,0.8,0.8,0.6,1,1,51,7.7825227,7.7825227,0,6,1,34,1,1,9090501,1,0,1,0,0,51,0,0,7.7825227,0,0,7.7825227,0,0,0,0,0,1,0,0,34,0,0,1,0,0,1,0
4031,4031,1467,WaterTaxi,0,98.337875,2.55127,1.2156152,0.8,0.6,0.8,0.6,0.8,1,51,7.7825227,7.7825227,0,6,1,34,1,1,9090501,1,0,0,1,0,0,51,0,0,7.7825227,0,0,7.7825227,0,0,0,0,0,1,0,0,34,0,0,1,0,0,1
4032,4032,1469,Ferry,0,21.800503,4.431152,1.2156152,0.8,0.2,0.4,0.4,1,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
4033,4033,1469,Helicopter,0,0,0,0,0,0,0,0,0,1,50,10.3828402,10.3828402,1,0,1,30,0,1,9090502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,4034,1469,Hovercraft,1,94.760719,3.881836,1.2156152,1,1,0.8,0.6,1,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,0,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
4035,4035,1469,WaterTaxi,0,95.972054,2.55127,1.2156152,0.8,0.8,0.8,0.6,0.8,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,0,0,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
4036,4036,1470,Ferry,0,21.800503,4.431152,1.2156152,0.8,0.2,0.4,0.4,1,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0,0
4037,4037,1470,Helicopter,0,0,0,0,0,0,0,0,0,1,50,10.3828402,10.3828402,1,0,1,30,0,1,9090502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,4038,1470,Hovercraft,0,94.760719,3.881836,1.2156152,1,1,0.8,0.6,1,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,0,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1,0
4039,4039,1470,WaterTaxi,1,95.972054,2.55127,1.2156152,0.8,0.8,0.8,0.6,0.8,1,50,10.3828402,10.3828402,1,1,1,30,0,1,9090502,1,0,0,1,0,0,50,0,0,10.3828402,0,0,10.3828402,0,0,1,0,0,1,0,0,30,0,0,0,0,0,1
4040,4040,1471,Ferry,0,122.498245,4.431152,1.2156152,0.6,0.4,0.2,0.4,0.6,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0,0
4041,4041,1471,Helicopter,0,0,0,0,0,0,0,0,0,0,53,0,70.6850052,1,0,0,32,0,1,9090503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,4042,1471,Hovercraft,1,126.784401,3.881836,1.2156152,1,0.8,0.8,0.6,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0
4043,4043,1471,WaterTaxi,0,135.030991,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1
4044,4044,1472,Ferry,0,122.498245,4.431152,1.2156152,0.6,0.4,0.2,0.4,0.6,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0,0
4045,4045,1472,Helicopter,0,201.733139,18.408203,1.2156152,0.8,0.6,0.8,0.8,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,4046,1472,Hovercraft,0,0,0,0,0,0,0,0,0,0,53,0,70.6850052,1,0,0,32,0,1,9090503,0,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0
4047,4047,1472,WaterTaxi,1,135.030991,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1
4048,4048,1473,Ferry,0,122.498245,4.431152,1.2156152,0.6,0.4,0.2,0.4,0.6,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0,0
4049,4049,1473,Helicopter,0,0,0,0,0,0,0,0,0,0,53,0,70.6850052,1,0,0,32,0,1,9090503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,4050,1473,Hovercraft,0,126.784401,3.881836,1.2156152,1,0.8,0.8,0.6,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1,0
4051,4051,1473,WaterTaxi,1,135.030991,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,0,53,0,70.6850052,1,6,0,32,0,1,9090503,1,0,0,0,0,0,53,0,0,0,0,0,70.6850052,0,0,1,0,0,0,0,0,32,0,0,0,0,0,1
4052,4052,1474,Ferry,0,82.854958,4.431152,1.2156152,0.8,0.4,0.2,0.2,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0,0
4053,4053,1474,Helicopter,0,0,0,0,0,0,0,0,0,1,34,46.8990326,46.8990326,1,0,1,46,1,1,9090504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,4054,1474,Hovercraft,1,115.68428,3.881836,1.2156152,1,0.8,0.6,0.6,1,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0
4055,4055,1474,WaterTaxi,0,121.155838,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1
4056,4056,1475,Ferry,0,82.854958,4.431152,1.2156152,0.8,0.4,0.2,0.2,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0,0
4057,4057,1475,Helicopter,0,196.975937,18.408203,1.2156152,0.8,0.6,0.8,0.8,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,4058,1475,Hovercraft,0,162.583313,3.881836,1.2156152,1,0.8,0.6,0.6,1,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0
4059,4059,1475,WaterTaxi,1,121.155838,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1
4060,4060,1476,Ferry,0,82.854958,4.431152,1.2156152,0.8,0.4,0.2,0.2,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0,0
4061,4061,1476,Helicopter,0,196.975937,18.408203,1.2156152,0.8,0.6,0.8,0.8,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,4062,1476,Hovercraft,1,162.583313,3.881836,1.2156152,1,0.8,0.6,0.6,1,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0
4063,4063,1476,WaterTaxi,0,121.155838,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1
4064,4064,1477,Ferry,0,82.854958,4.431152,1.2156152,0.8,0.4,0.2,0.2,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0,0
4065,4065,1477,Helicopter,0,196.975937,18.408203,1.2156152,0.8,0.6,0.8,0.8,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4066,4066,1477,Hovercraft,0,115.68428,3.881836,1.2156152,1,0.8,0.6,0.6,1,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1,0
4067,4067,1477,WaterTaxi,1,121.155838,2.55127,1.2156152,0.6,0.8,0.8,0.6,0.8,1,34,46.8990326,46.8990326,1,5,1,46,1,1,9090504,1,0,0,1,0,0,34,0,0,46.8990326,0,0,46.8990326,0,0,1,0,0,1,0,0,46,0,0,1,0,0,1
4068,4068,1481,Ferry,1,4.689903,4.431152,1.4678842,0.8,0.6,0.6,0.4,0.4,1,65,0,0,0,1,0,20,0,0,9090507,1,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4069,4069,1481,Helicopter,0,164.146622,18.408203,1.4678842,0.6,0.8,0.6,0.8,0.6,1,65,0,0,0,1,0,20,0,0,9090507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,4070,1481,Hovercraft,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,20,0,0,9090507,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
4071,4071,1481,WaterTaxi,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,20,0,0,9090507,0,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
4072,4072,1482,Ferry,1,4.689903,4.431152,1.4678842,0.8,0.6,0.6,0.4,0.4,1,65,0,0,0,1,0,20,0,0,9090507,1,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
4073,4073,1482,Helicopter,0,164.146622,18.408203,1.4678842,0.6,0.8,0.6,0.8,0.6,1,65,0,0,0,1,0,20,0,0,9090507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,4074,1482,Hovercraft,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,20,0,0,9090507,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
4075,4075,1482,WaterTaxi,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,20,0,0,9090507,0,0,0,1,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
4076,4076,1483,Ferry,0,20.25495,4.431152,1.2156152,0.4,0.4,0.2,0.6,0.4,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0,0
4077,4077,1483,Helicopter,0,0,0,0,0,0,0,0,0,1,48,9.3390274,9.3390274,1,0,1,37,1,0,9090601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,4078,1483,Hovercraft,1,98.156281,3.881836,1.2156152,1,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0
4079,4079,1483,WaterTaxi,0,99.245834,2.55127,1.2156152,0.8,0.6,1,0.6,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0
4080,4080,1484,Ferry,0,20.25495,4.431152,1.2156152,0.4,0.4,0.2,0.6,0.4,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0,0
4081,4081,1484,Helicopter,0,83.941116,18.408203,1.2156152,0.8,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,4082,1484,Hovercraft,1,74.706764,3.881836,1.2156152,1,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0
4083,4083,1484,WaterTaxi,0,0,0,0,0,0,0,0,0,1,48,9.3390274,9.3390274,1,0,1,37,1,0,9090601,0,0,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0
4084,4084,1485,Ferry,0,20.25495,4.431152,1.2156152,0.4,0.4,0.2,0.6,0.4,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0,0
4085,4085,1485,Helicopter,0,83.941116,18.408203,1.2156152,0.8,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,4086,1485,Hovercraft,1,74.706764,3.881836,1.2156152,1,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0
4087,4087,1485,WaterTaxi,0,0,0,0,0,0,0,0,0,1,48,9.3390274,9.3390274,1,0,1,37,1,0,9090601,0,0,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0
4088,4088,1486,Ferry,0,20.25495,4.431152,1.2156152,0.4,0.4,0.2,0.6,0.4,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0,0
4089,4089,1486,Helicopter,0,189.463943,18.408203,1.2156152,0.8,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,4090,1486,Hovercraft,1,145.055313,3.881836,1.2156152,1,1,1,1,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0,0
4091,4091,1486,WaterTaxi,0,99.245834,2.55127,1.2156152,0.8,0.6,1,0.6,1,1,48,9.3390274,9.3390274,1,4,1,37,1,0,9090601,1,0,0,1,0,0,48,0,0,9.3390274,0,0,9.3390274,0,0,1,0,0,1,0,0,37,0,0,1,0,0,0
4092,4092,1488,Ferry,0,25.491978,4.431152,1.2156152,0.6,0.6,0.4,0.4,0.8,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0,0
4093,4093,1488,Helicopter,0,0,0,0,0,0,0,0,0,1,42,13.85534,13.85534,1,0,1,43,1,0,9090602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,4094,1488,Hovercraft,1,54.46072,3.881836,1.2156152,1,1,1,1,1,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,0,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0
4095,4095,1488,WaterTaxi,0,56.077179,2.55127,1.2156152,0.8,0.6,1,0.6,1,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,0,0,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0
4096,4096,1492,Ferry,0,25.491978,4.431152,1.2156152,0.6,0.6,0.4,0.4,0.8,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0,0
4097,4097,1492,Helicopter,0,98.760864,18.408203,1.2156152,1,1,1,0.8,1,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,4098,1492,Hovercraft,1,54.46072,3.881836,1.2156152,1,1,1,1,1,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,0,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0,0
4099,4099,1492,WaterTaxi,0,56.077179,2.55127,1.2156152,0.8,0.6,1,0.6,1,1,42,13.85534,13.85534,1,6,1,43,1,0,9090602,1,0,0,1,0,0,42,0,0,13.85534,0,0,13.85534,0,0,1,0,0,1,0,0,43,0,0,1,0,0,0
4100,4100,1493,Ferry,0,48.043152,4.431152,1.2156152,0.8,0.6,0.4,0.6,0.8,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0,0
4101,4101,1493,Helicopter,0,0,0,0,0,0,0,0,0,0,29,0,27.8349838,1,0,1,56,1,0,9090603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,4102,1493,Hovercraft,1,46.019913,3.881836,1.2156152,0.8,1,1,0.8,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0
4103,4103,1493,WaterTaxi,0,49.26733,2.55127,1.2156152,1,1,1,1,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0
4104,4104,1496,Ferry,0,48.043152,4.431152,1.2156152,0.8,0.6,0.4,0.6,0.8,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0,0
4105,4105,1496,Helicopter,0,71.62751,18.408203,1.2156152,1,1,1,0.8,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,4106,1496,Hovercraft,1,46.019913,3.881836,1.2156152,0.8,1,1,0.8,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0
4107,4107,1496,WaterTaxi,0,49.26733,2.55127,1.2156152,1,1,1,1,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0
4108,4108,1497,Ferry,0,48.043152,4.431152,1.2156152,0.8,0.6,0.4,0.6,0.8,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0,0
4109,4109,1497,Helicopter,0,71.62751,18.408203,1.2156152,1,1,1,0.8,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,4110,1497,Hovercraft,1,46.019913,3.881836,1.2156152,0.8,1,1,0.8,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0,0
4111,4111,1497,WaterTaxi,0,49.26733,2.55127,1.2156152,1,1,1,1,1,0,29,0,27.8349838,1,7,1,56,1,0,9090603,1,0,0,0,0,0,29,0,0,0,0,0,27.8349838,0,0,1,0,0,1,0,0,56,0,0,1,0,0,0
4112,4112,1498,Ferry,0,141.88942,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.8,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0,0
4113,4113,1498,Helicopter,0,0,0,0,0,0,0,0,0,1,36,0,83.6938019,1,0,1,49,1,0,9090604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,4114,1498,Hovercraft,1,87.052002,3.881836,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0
4115,4115,1498,WaterTaxi,0,96.816284,2.55127,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0
4116,4116,1501,Ferry,0,141.88942,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.8,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0,0
4117,4117,1501,Helicopter,0,112.728554,18.408203,1.2156152,1,1,1,1,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,4118,1501,Hovercraft,1,87.052002,3.881836,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0
4119,4119,1501,WaterTaxi,0,96.816284,2.55127,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0
4120,4120,1502,Ferry,0,141.88942,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.8,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0,0
4121,4121,1502,Helicopter,0,112.728554,18.408203,1.2156152,1,1,1,1,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,4122,1502,Hovercraft,1,87.052002,3.881836,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0,0
4123,4123,1502,WaterTaxi,0,96.816284,2.55127,1.2156152,1,1,1,0.8,1,1,36,0,83.6938019,1,5,1,49,1,0,9090604,1,0,0,1,0,0,36,0,0,0,0,0,83.6938019,0,0,1,0,0,1,0,0,49,0,0,1,0,0,0
